Rouge Type,Filename,ROUGE-1,ROUGE-1,ROUGE-1,ROUGE-2,ROUGE-2,ROUGE-2,ROUGE-3,ROUGE-3,ROUGE-3,ROUGE-4,ROUGE-4,ROUGE-4,ROUGE-L,ROUGE-L,ROUGE-L,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-S*,ROUGE-S*,ROUGE-S*,ROUGE-SU*,ROUGE-SU*,ROUGE-SU*
599,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-187-article_output,0.75269,0.93333,0.83333,0.71892,0.89262,0.79641,0.69565,0.86486,0.77108,0.67213,0.83673,0.74545,0.75269,0.93333,0.83333,0.44631,0.28621,0.34876,0.56524,0.87025,0.68534,0.56722,0.87107,0.68705
600,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-112-article_output,0.72973,0.56842,0.63905,0.51701,0.40212,0.45238,0.45205,0.35106,0.39521,0.4069,0.31551,0.35542,0.66892,0.52105,0.5858,0.47437,0.16846,0.24863,0.5205,0.31534,0.39274,0.52327,0.31796,0.39556
601,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-227-article_output,0.68773,0.73552,0.71082,0.46112,0.49323,0.47663,0.36594,0.39147,0.37827,0.3176,0.33981,0.32833,0.67509,0.72201,0.69776,0.35265,0.19759,0.25327,0.45224,0.51734,0.4826,0.45309,0.51819,0.48346
602,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-181-article_output,0.69912,0.77073,0.73318,0.62222,0.68627,0.65268,0.60268,0.66502,0.63232,0.58744,0.64851,0.61647,0.69469,0.76585,0.72854,0.51166,0.27547,0.35813,0.31025,0.37724,0.34048,0.31361,0.38098,0.34403
603,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-140-article_output,0.68831,0.80303,0.74126,0.5,0.58462,0.53901,0.4,0.46875,0.43165,0.32432,0.38095,0.35036,0.66234,0.77273,0.71329,0.51749,0.3238,0.39835,0.40431,0.55152,0.46658,0.41139,0.55882,0.4739
604,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-204-article_output,0.77358,0.45221,0.57077,0.56962,0.3321,0.41958,0.49682,0.28889,0.36534,0.47436,0.27509,0.34823,0.72956,0.42647,0.53828,0.50338,0.13971,0.21872,0.56755,0.19343,0.28853,0.57017,0.19533,0.29098
605,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-223-article_output,0.71642,0.63787,0.67487,0.57303,0.51,0.53968,0.53759,0.47826,0.50619,0.52075,0.46309,0.49023,0.70522,0.62791,0.66432,0.48628,0.20279,0.28622,0.43264,0.34283,0.38253,0.43473,0.34477,0.38456
606,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-196-article_output,0.60912,0.66312,0.63497,0.46405,0.50534,0.48382,0.43279,0.47143,0.45128,0.41776,0.4552,0.43568,0.57329,0.62411,0.59762,0.39792,0.21016,0.27505,0.37234,0.44141,0.40394,0.37384,0.44294,0.40547
607,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-231-article_output,0.48039,0.53846,0.50777,0.21675,0.24309,0.22917,0.15842,0.17778,0.16754,0.13433,0.15084,0.14211,0.46078,0.51648,0.48704,0.28978,0.18336,0.2246,0.22167,0.27867,0.24692,0.22416,0.28147,0.24957
608,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-140-article_output,0.7561,0.4697,0.57944,0.55,0.33846,0.41905,0.4359,0.26562,0.33009,0.31579,0.19048,0.23763,0.73171,0.45455,0.56075,0.31695,0.1056,0.15842,0.44756,0.1711,0.24756,0.46163,0.17964,0.25863
609,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-189-article_output,0.75936,0.64545,0.69779,0.64516,0.54795,0.59259,0.61081,0.51835,0.56079,0.59239,0.5023,0.54364,0.74866,0.63636,0.68796,0.54765,0.23188,0.32581,0.55862,0.40328,0.46841,0.56073,0.40545,0.47061
610,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-149-article_output,0.66667,0.65217,0.65934,0.48214,0.47162,0.47682,0.41704,0.40789,0.41241,0.37387,0.36564,0.36971,0.64444,0.63043,0.63736,0.43914,0.21458,0.28829,0.43909,0.42016,0.42942,0.44108,0.42215,0.43141
611,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-117-article_output,0.90503,0.73636,0.81203,0.77528,0.63014,0.69522,0.69492,0.56422,0.62279,0.61932,0.5023,0.55471,0.87151,0.70909,0.78195,0.59143,0.24068,0.34213,0.79185,0.52366,0.63042,0.7931,0.52557,0.6322
612,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-173-article_output,0.87166,0.89071,0.88108,0.82258,0.84066,0.83152,0.8,0.81768,0.80874,0.78804,0.80556,0.7967,0.87166,0.89071,0.88108,0.51437,0.26149,0.34672,0.75574,0.78923,0.77212,0.75696,0.79032,0.77328
613,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-196-article_output,0.70648,0.73404,0.72,0.58904,0.6121,0.60035,0.57045,0.59286,0.58144,0.55517,0.57706,0.5659,0.69966,0.72695,0.71304,0.49887,0.25147,0.33438,0.47812,0.51622,0.49644,0.47968,0.51777,0.498
614,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-224-article_output,0.83871,0.63415,0.72222,0.75,0.56557,0.64486,0.71429,0.53719,0.61321,0.67778,0.50833,0.58095,0.7957,0.60163,0.68519,0.67545,0.23395,0.34753,0.68864,0.39264,0.50013,0.69199,0.39659,0.50421
615,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-220-article_output,0.94366,0.95714,0.95035,0.9,0.91304,0.90647,0.86957,0.88235,0.87591,0.83824,0.85075,0.84445,0.94366,0.95714,0.95035,0.81118,0.35177,0.49073,0.88974,0.91553,0.90245,0.89119,0.91667,0.90375
616,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-155-article_output,0.73514,0.49455,0.59131,0.44565,0.29927,0.35808,0.35519,0.2381,0.28509,0.30769,0.20588,0.24669,0.69189,0.46545,0.55652,0.34538,0.114,0.17142,0.49959,0.22569,0.31092,0.50215,0.22765,0.31328
617,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-134-article_output,0.51646,0.7907,0.62481,0.34264,0.52529,0.41475,0.27735,0.42578,0.3359,0.23214,0.35686,0.2813,0.4557,0.69767,0.5513,0.27568,0.19643,0.2294,0.24666,0.57895,0.34594,0.24801,0.58057,0.34755
618,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-176-article_output,0.80556,1.0,0.89231,0.79439,0.98837,0.88083,0.78302,0.97647,0.86911,0.77143,0.96429,0.85715,0.80556,1.0,0.89231,0.67486,0.4241,0.52087,0.64746,1.0,0.78601,0.6503,1.0,0.7881
619,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-173-article_output,0.87166,0.89071,0.88108,0.8172,0.83516,0.82608,0.78919,0.80663,0.79781,0.77174,0.78889,0.78022,0.87166,0.89071,0.88108,0.51437,0.26149,0.34672,0.52671,0.55005,0.53813,0.53035,0.55373,0.54179
620,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-225-article_output,0.60854,0.8066,0.69371,0.53214,0.70616,0.60692,0.49821,0.6619,0.56851,0.46763,0.62201,0.53388,0.60498,0.80189,0.68965,0.43691,0.28111,0.34211,0.36619,0.6441,0.46692,0.3679,0.64561,0.46871
621,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-95-article_output,0.65443,0.75352,0.70049,0.45092,0.51943,0.48276,0.36923,0.42553,0.39539,0.32407,0.37367,0.34711,0.63303,0.72887,0.67758,0.39303,0.21918,0.28142,0.4262,0.5653,0.48599,0.42758,0.56661,0.48737
622,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-200-article_output,0.56747,0.81188,0.66802,0.42708,0.61194,0.50307,0.36934,0.53,0.43532,0.34615,0.49749,0.40825,0.53287,0.76238,0.62729,0.37386,0.26505,0.31019,0.23974,0.49145,0.32227,0.24198,0.49459,0.32497
623,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-167-article_output,0.77457,0.93056,0.84543,0.74419,0.8951,0.8127,0.72515,0.87324,0.79233,0.70588,0.85106,0.7717,0.77457,0.93056,0.84543,0.61447,0.36945,0.46145,0.40288,0.58217,0.47621,0.40711,0.58693,0.48076
624,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-223-article_output,0.69543,0.45515,0.5502,0.47449,0.31,0.375,0.41026,0.26756,0.32389,0.37629,0.24497,0.29675,0.66497,0.43522,0.52611,0.41097,0.12598,0.19284,0.48011,0.20529,0.2876,0.48226,0.20693,0.2896
625,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-158-article_output,0.72449,0.43827,0.54615,0.49744,0.30031,0.37452,0.41753,0.25155,0.31395,0.38342,0.23053,0.28794,0.71429,0.4321,0.53846,0.41068,0.11753,0.18276,0.52224,0.19073,0.27941,0.52427,0.19224,0.28132
626,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-117-article_output,0.82822,0.61364,0.70496,0.69136,0.51142,0.58793,0.62733,0.4633,0.53298,0.56875,0.41935,0.48276,0.80368,0.59545,0.68407,0.55407,0.20532,0.29961,0.6756,0.37028,0.47837,0.67744,0.37245,0.48065
627,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-116-article_output,0.67681,0.65201,0.66418,0.50763,0.48897,0.49813,0.41762,0.40221,0.40977,0.36923,0.35556,0.36227,0.64259,0.61905,0.6306,0.40573,0.18565,0.25474,0.45279,0.42017,0.43587,0.4545,0.42187,0.43758
628,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-218-article_output,0.9569,0.44223,0.6049,0.85217,0.392,0.53699,0.78947,0.36145,0.49587,0.74336,0.33871,0.46537,0.90517,0.41833,0.57221,0.62196,0.13747,0.22517,0.91889,0.19535,0.3222,0.91953,0.19728,0.32486
629,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-182-article_output,0.7006,0.62903,0.66289,0.56024,0.5027,0.52991,0.51515,0.46196,0.48711,0.48171,0.43169,0.45533,0.69461,0.62366,0.65723,0.37127,0.17225,0.23532,0.45538,0.36687,0.40636,0.45826,0.36964,0.40921
630,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-194-article_output,0.64681,0.80423,0.71698,0.53846,0.67021,0.59715,0.51931,0.64706,0.57619,0.5,0.62366,0.55503,0.6383,0.79365,0.70755,0.46405,0.29617,0.36157,0.34763,0.53799,0.42235,0.35014,0.54077,0.42506
631,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-96-article_output,0.63889,0.64919,0.644,0.3745,0.38057,0.37751,0.3,0.30488,0.30242,0.24096,0.2449,0.24291,0.5873,0.59677,0.592,0.34457,0.17346,0.23076,0.37238,0.38452,0.37835,0.3745,0.38666,0.38048
632,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-221-article_output,0.70815,0.62264,0.66265,0.5431,0.47727,0.50806,0.49351,0.43346,0.46154,0.45652,0.40076,0.42683,0.67382,0.59245,0.63052,0.45871,0.18011,0.25866,0.46533,0.35955,0.40566,0.46739,0.36151,0.40769
633,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-189-article_output,0.96791,0.82273,0.88943,0.93011,0.78995,0.85432,0.91351,0.77523,0.83871,0.90217,0.76498,0.82793,0.96791,0.82273,0.88943,0.68954,0.29195,0.41022,0.92059,0.66459,0.77192,0.92109,0.66601,0.77305
634,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-106-article_output,0.71066,0.58577,0.6422,0.47959,0.39496,0.43318,0.38462,0.31646,0.34723,0.31959,0.26271,0.28837,0.65482,0.53975,0.59174,0.39893,0.16763,0.23607,0.48032,0.32604,0.38842,0.48262,0.32818,0.39069
635,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-198-article_output,0.89844,0.53488,0.67055,0.77165,0.45794,0.57478,0.69841,0.41315,0.51918,0.64,0.37736,0.47478,0.875,0.52093,0.65306,0.66775,0.18557,0.29043,0.78642,0.27785,0.41062,0.78801,0.28016,0.41336
636,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-136-article_output,0.86738,0.61578,0.72024,0.77338,0.54847,0.64179,0.74007,0.5243,0.61377,0.71739,0.50769,0.59459,0.8638,0.61323,0.71726,0.57324,0.19044,0.2859,0.75047,0.37784,0.50262,0.75127,0.37902,0.50385
637,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-187-article_output,0.68142,0.51333,0.58555,0.54464,0.4094,0.46743,0.48649,0.36486,0.41699,0.45455,0.34014,0.38911,0.66372,0.5,0.57034,0.50026,0.1949,0.28051,0.43173,0.24447,0.31217,0.43618,0.24806,0.31626
638,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-121-article_output,0.75618,0.67296,0.71215,0.43972,0.39117,0.41403,0.33452,0.29747,0.31491,0.26786,0.2381,0.2521,0.66078,0.58805,0.6223,0.39233,0.16648,0.23376,0.4429,0.35063,0.3914,0.44507,0.35262,0.39349
639,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-98-article_output,0.78378,0.54717,0.64444,0.65753,0.45714,0.53932,0.58333,0.40385,0.47727,0.52113,0.35922,0.42529,0.78378,0.54717,0.64444,0.63894,0.21841,0.32554,0.46983,0.22803,0.30704,0.47801,0.23386,0.31407
640,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-101-article_output,0.80889,0.50838,0.62436,0.62946,0.39496,0.48537,0.57399,0.35955,0.44214,0.51802,0.32394,0.39861,0.76889,0.48324,0.59348,0.47891,0.14987,0.2283,0.64246,0.25335,0.3634,0.64392,0.25476,0.36508
641,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-225-article_output,0.54386,0.73113,0.62374,0.38732,0.52133,0.44444,0.33216,0.44762,0.38134,0.30142,0.4067,0.34623,0.51228,0.68868,0.58752,0.35045,0.22869,0.27677,0.28816,0.52142,0.37119,0.28993,0.52336,0.37315
642,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-109-article_output,0.93939,0.23574,0.3769,0.8,0.19847,0.31804,0.71875,0.17625,0.28308,0.66667,0.16154,0.26006,0.92424,0.23194,0.37082,0.65674,0.07944,0.14174,0.84382,0.05254,0.09892,0.84661,0.0539,0.10135
643,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-219-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-171-article_output,0.69737,0.67089,0.68387,0.58667,0.5641,0.57516,0.5,0.48052,0.49007,0.45205,0.43421,0.44295,0.68421,0.65823,0.67097,0.55032,0.24636,0.34035,0.46491,0.43006,0.44681,0.47043,0.43558,0.45233
645,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-220-article_output,0.94366,0.95714,0.95035,0.9,0.91304,0.90647,0.86957,0.88235,0.87591,0.83824,0.85075,0.84445,0.94366,0.95714,0.95035,0.81118,0.35177,0.49073,0.88974,0.91553,0.90245,0.89119,0.91667,0.90375
646,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-229-article_output,0.84298,0.60118,0.70184,0.65193,0.46457,0.54253,0.59003,0.42012,0.49079,0.55833,0.39723,0.4642,0.8292,0.59136,0.69037,0.47834,0.16856,0.24928,0.71146,0.36156,0.47946,0.71218,0.3625,0.48045
647,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-142-article_output,0.69611,0.75191,0.72293,0.56738,0.61303,0.58932,0.50178,0.54231,0.52126,0.45357,0.49035,0.47124,0.67491,0.72901,0.70092,0.44955,0.2322,0.30623,0.44493,0.51926,0.47923,0.44666,0.52099,0.48097
648,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-116-article_output,0.67803,0.65568,0.66667,0.5057,0.48897,0.49719,0.41603,0.40221,0.409,0.36782,0.35556,0.36159,0.64394,0.62271,0.63315,0.4058,0.18639,0.25545,0.37847,0.35388,0.36576,0.38074,0.3561,0.36801
649,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-182-article_output,0.68075,0.77957,0.72682,0.58491,0.67027,0.62469,0.54976,0.63043,0.58734,0.52381,0.60109,0.5598,0.67606,0.77419,0.72181,0.48046,0.2843,0.35722,0.28439,0.37321,0.3228,0.28802,0.37746,0.32673
650,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-99-article_output,0.92784,0.69767,0.79646,0.82292,0.61719,0.70536,0.74737,0.55906,0.63964,0.69149,0.51587,0.59091,0.92784,0.69767,0.79646,0.7052,0.2456,0.36432,0.67268,0.37936,0.48513,0.67782,0.38418,0.4904
651,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-165-article_output,0.73469,0.70588,0.72,0.60417,0.58,0.59184,0.57447,0.55102,0.5625,0.54348,0.52083,0.53191,0.73469,0.70588,0.72,0.65753,0.35143,0.45805,0.53061,0.48941,0.50918,0.5384,0.49736,0.51707
652,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-198-article_output,0.85938,0.51163,0.6414,0.66929,0.3972,0.49854,0.60317,0.35681,0.44838,0.568,0.33491,0.42137,0.82031,0.48837,0.61224,0.53702,0.14924,0.23357,0.71383,0.25221,0.37273,0.71605,0.25458,0.37562
653,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-143-article_output,0.51823,0.76538,0.61801,0.39948,0.59073,0.47664,0.36911,0.54651,0.44062,0.34121,0.50584,0.40753,0.49219,0.72692,0.58696,0.3332,0.23503,0.27563,0.25749,0.56237,0.35324,0.25885,0.56394,0.35483
654,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-209-article_output,0.81633,0.54795,0.65574,0.72917,0.48611,0.58333,0.70213,0.46479,0.55932,0.67391,0.44286,0.53448,0.5102,0.34247,0.40984,0.47631,0.13555,0.21104,0.47109,0.21081,0.29128,0.48529,0.22,0.30275
655,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-137-article_output,0.82812,0.70044,0.75895,0.63351,0.5354,0.58034,0.55789,0.47111,0.51084,0.49206,0.41518,0.45036,0.80729,0.68282,0.73986,0.53898,0.21034,0.30259,0.61469,0.4394,0.51247,0.61694,0.4417,0.51482
656,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-162-article_output,0.41121,0.43564,0.42307,0.24528,0.26,0.25243,0.21905,0.23232,0.22549,0.21154,0.22449,0.21782,0.39252,0.41584,0.40384,0.30598,0.18229,0.22847,0.16117,0.18099,0.17051,0.16566,0.18583,0.17517
657,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-149-article_output,0.81538,0.23043,0.35932,0.5,0.13974,0.21843,0.44444,0.12281,0.19244,0.41935,0.11454,0.17993,0.73846,0.2087,0.32543,0.5363,0.07571,0.13269,0.61587,0.04864,0.09016,0.6222,0.05022,0.09294
658,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-180-article_output,0.82051,0.35556,0.49613,0.73684,0.31461,0.44095,0.64865,0.27273,0.384,0.58333,0.24138,0.34146,0.79487,0.34444,0.48062,0.59691,0.13086,0.21466,0.66937,0.12385,0.20903,0.67651,0.12872,0.21629
659,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-229-article_output,0.85684,0.78782,0.82088,0.76017,0.69882,0.72821,0.72961,0.67061,0.69887,0.71183,0.65415,0.68177,0.84829,0.77996,0.81269,0.50143,0.22781,0.31329,0.72043,0.60894,0.66001,0.72101,0.60964,0.66066
660,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-146-article_output,0.81905,0.65649,0.72882,0.58373,0.46743,0.51915,0.44712,0.35769,0.39744,0.36715,0.29344,0.32618,0.78095,0.62595,0.69491,0.48108,0.18603,0.26831,0.39398,0.25287,0.30803,0.39803,0.25595,0.31156
661,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-166-article_output,0.41176,0.96552,0.57732,0.38806,0.92857,0.54737,0.36364,0.88889,0.51613,0.33846,0.84615,0.48351,0.41176,0.96552,0.57732,0.36986,0.44225,0.40283,0.16594,0.93103,0.28168,0.17271,0.93318,0.29147
662,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-156-article_output,0.82857,0.65611,0.73232,0.66667,0.52727,0.58883,0.60694,0.47945,0.53571,0.56395,0.44495,0.49743,0.81714,0.64706,0.72222,0.38612,0.14762,0.21358,0.65287,0.40889,0.50285,0.65491,0.41113,0.50515
663,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-229-article_output,0.80185,0.85069,0.82555,0.72171,0.76575,0.74308,0.68959,0.73176,0.71005,0.66108,0.70158,0.68073,0.8,0.84872,0.82364,0.50182,0.26306,0.34518,0.53583,0.60315,0.5675,0.5368,0.60411,0.56847
664,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-184-article_output,1.0,0.30058,0.46222,0.98039,0.2907,0.44843,0.94,0.27485,0.42533,0.89796,0.25882,0.40182,1.0,0.30058,0.46222,0.70579,0.11063,0.19128,1.0,0.08912,0.16366,1.0,0.0915,0.16766
